station,time.yy,time.mm,time.dd,time.hh,temp,relhum,vappres,dewpt,mixratio,wetbulb,enthalpy,precip,airpres,winddir,windmean,windmax,rad.global,rad.direct,rad.diffus,rad.vert.N,rad.vert.E,rad.vert.S,rad.vert.W,ir.horiz,cloudcov,albedo,emissivity
ZUESTA,2013,1,1,0,5.7,75.1,7.1,1.5,4.59,3.7,17.2,0,968.2,135,0.2,0.9,0,0,0,0,0,0,0,279,80,26,96
ZUESTA,2013,1,1,1,3.7,77.5,6.4,0.1,4.12,2.1,14.1,0,966.7,270,0.3,0.9,0,0,0,0,0,0,0,290,88,26,96
ZUESTA,2013,1,1,2,2.5,79.4,5.9,-0.8,3.83,1.1,12.1,0,965.7,104,0.5,1.3,0,0,0,0,0,0,0,291,100,26,96
ZUESTA,2013,1,1,3,1.4,80.5,5.5,-1.6,3.55,0.2,10.2,0,964.5,90,0.5,1.4,0,0,0,0,0,0,0,293,100,26,96
ZUESTA,2013,1,1,4,0.9,81.1,5.3,-2,3.41,-0.3,9.4,0,963.8,90,0.4,1,0,0,0,0,0,0,0,294,100,26,96
ZUESTA,2013,1,1,5,1.5,78.4,5.3,-1.9,3.45,0.2,10.1,0,963.6,90,0.4,1.1,0,0,0,0,0,0,0,295,100,26,96
ZUESTA,2013,1,1,6,2.1,76.5,5.4,-1.7,3.51,0.6,10.9,0,963.5,101,0.5,1.3,0,0,0,0,0,0,0,297,100,26,96
ZUESTA,2013,1,1,7,3.5,69.8,5.4,-1.6,3.52,1.5,12.3,0,963.5,238,2.2,6.3,1,0,1,1,1,1,1,301,100,26,96
ZUESTA,2013,1,1,8,5.4,61.5,5.5,-1.4,3.57,2.6,14.4,0,963.6,245,4.3,7.6,26,0,26,16,16,16,16,308,100,26,96
ZUESTA,2013,1,1,9,6.4,55.3,5.3,-1.9,3.44,3,15.1,0,963.8,242,2.6,5.8,65,4,64,39,40,43,39,313,100,26,96
ZUESTA,2013,1,1,10,7,55,5.5,-1.4,3.57,3.5,16,0,963.7,239,2.7,6.9,75,19,69,42,49,61,42,318,100,26,96
ZUESTA,2013,1,1,11,7.2,59.3,6,-0.2,3.9,4,17,0,963.6,236,2.6,7.3,29,0,29,18,17,18,18,321,100,26,96
ZUESTA,2013,1,1,12,7.5,60.7,6.3,0.4,4.09,4.4,17.8,0,963.6,212,1.9,5.4,44,4,43,26,25,30,27,324,100,26,96
ZUESTA,2013,1,1,13,7.4,70,7.2,2.3,4.68,5.1,19.2,0.1,964.1,219,2.5,8.5,11,0,11,7,7,7,7,324,100,26,96
ZUESTA,2013,1,1,14,6.9,77.3,7.7,3.2,5,5.2,19.5,0.4,964.7,219,2.9,6.6,6,0,6,3,3,3,3,324,100,26,96
ZUESTA,2013,1,1,15,6.6,81.1,7.9,3.6,5.13,5.2,19.5,0.7,965,224,2.8,7,1,0,1,0,0,0,0,324,100,26,96
ZUESTA,2013,1,1,16,6.5,79.4,7.7,3.2,5,5,19.1,0.8,965,211,2.6,6.2,0,0,0,0,0,0,0,324,100,26,96
ZUESTA,2013,1,1,17,6.5,79.4,7.7,3.2,5,5,19.1,0.5,965.2,229,2.2,4.7,0,0,0,0,0,0,0,324,100,26,96
ZUESTA,2013,1,1,18,6.4,81.1,7.8,3.4,5.07,5,19.1,0.2,965.6,228,2.6,6.2,0,0,0,0,0,0,0,323,100,26,96
ZUESTA,2013,1,1,19,6.7,80.6,7.9,3.6,5.13,5.2,19.6,0.5,966,192,2,5.3,0,0,0,0,0,0,0,321,94,26,96
ZUESTA,2013,1,1,20,6.5,79.4,7.7,3.2,5,5,19.1,0.1,966.2,213,2.4,8.7,0,0,0,0,0,0,0,323,100,26,96
ZUESTA,2013,1,1,21,6.1,81.6,7.7,3.2,4.99,4.8,18.7,1.2,966.8,233,4.3,8,0,0,0,0,0,0,0,323,100,26,96
ZUESTA,2013,1,1,22,5.9,85.1,7.9,3.6,5.12,4.8,18.8,0.2,967.6,244,3.9,7.5,0,0,0,0,0,0,0,323,100,26,96
ZUESTA,2013,1,1,23,5.9,84,7.8,3.4,5.05,4.7,18.6,0,968.3,263,2.5,5.4,0,0,0,0,0,0,0,322,100,26,96
ZUESTA,2013,1,2,0,5.6,81.6,7.4,2.7,4.79,4.3,17.6,0,968.9,272,2.6,5.9,0,0,0,0,0,0,0,321,100,26,96
ZUESTA,2013,1,2,1,5.2,83.9,7.4,2.7,4.78,4.1,17.2,0.1,970,266,3.1,6.4,0,0,0,0,0,0,0,318,100,26,96
ZUESTA,2013,1,2,2,5.3,83.3,7.4,2.7,4.78,4.1,17.3,0,971,251,2.5,4.8,0,0,0,0,0,0,0,314,100,26,96
ZUESTA,2013,1,2,3,5.2,82.7,7.3,2.5,4.71,4,17,0,971.8,243,1.8,4,0,0,0,0,0,0,0,311,100,26,96
ZUESTA,2013,1,2,4,4.7,79.7,6.8,1.5,4.38,3.3,15.7,0.1,972.4,267,2.1,4.3,0,0,0,0,0,0,0,306,78,26,96
ZUESTA,2013,1,2,5,4.3,80.8,6.7,1.3,4.31,3,15.1,0,972.9,270,1,2.3,0,0,0,0,0,0,0,302,59,26,96
ZUESTA,2013,1,2,6,3.5,80.1,6.3,0.4,4.05,2.2,13.7,0,973.8,90,0.3,0.9,0,0,0,0,0,0,0,299,44,26,96
ZUESTA,2013,1,2,7,2.6,82.9,6.1,0,3.92,1.5,12.4,0,974.9,90,0.3,0.9,20,92,14,8,80,71,8,283,33,26,96
ZUESTA,2013,1,2,8,2.3,83.5,6,-0.2,3.85,1.3,11.9,0,976,90,0.3,1,140,517,57,36,388,447,36,277,40,26,96
ZUESTA,2013,1,2,9,4.3,80.8,6.7,1.3,4.3,3,15.1,0,976.9,297,0.3,1.2,71,27,64,39,53,64,39,290,80,26,96
ZUESTA,2013,1,2,10,4.5,78.5,6.6,1.1,4.23,3,15.1,0,977.4,270,0.4,1.9,69,4,68,41,42,45,41,306,88,26,96
ZUESTA,2013,1,2,11,4.8,75.8,6.5,0.9,4.16,3.1,15.3,0,977.3,299,1,3.4,351,793,85,65,107,861,121,308,48,26,96
ZUESTA,2013,1,2,12,5.2,73.7,6.5,0.9,4.16,3.3,15.7,0,977.5,284,2,4.1,277,529,110,70,71,598,237,304,35,26,96
ZUESTA,2013,1,2,13,5.8,65.3,6,-0.2,3.84,3.3,15.5,0,978,264,1.1,2.9,88,14,85,52,51,64,60,287,71,26,96
ZUESTA,2013,1,2,14,6.1,63.9,6,-0.2,3.84,3.4,15.8,0,978.7,153,0.7,1.8,105,369,56,34,34,315,299,296,41,26,96
ZUESTA,2013,1,2,15,5.5,66.7,6,-0.2,3.83,3.1,15.1,0,979.3,225,0.5,1.7,6,0,6,4,4,4,4,285,33,26,96
ZUESTA,2013,1,2,16,3.8,73.5,5.9,-0.5,3.77,2,13.2,0,980.2,284,0.5,1.4,0,0,0,0,0,0,0,257,0,26,96
ZUESTA,2013,1,2,17,3,76.6,5.8,-0.7,3.7,1.5,12.3,0,980.9,117,0.2,0.9,0,0,0,0,0,0,0,254,0,26,96
ZUESTA,2013,1,2,18,2.3,77.6,5.6,-1.2,3.57,0.9,11.2,0,981.8,297,0.3,0.9,0,0,0,0,0,0,0,248,0,26,96
ZUESTA,2013,1,2,19,2,79.3,5.6,-1.2,3.57,0.7,10.9,0,982.3,180,0.2,0.6,0,0,0,0,0,0,0,244,0,26,96
ZUESTA,2013,1,2,20,1.7,79.8,5.5,-1.4,3.5,0.5,10.5,0,982.6,117,0.2,0.8,0,0,0,0,0,0,0,243,0,26,96
ZUESTA,2013,1,2,21,1.5,79.2,5.4,-1.7,3.44,0.3,10.1,0,983,90,0.1,0.4,0,0,0,0,0,0,0,242,0,26,96
ZUESTA,2013,1,2,22,1.1,80.3,5.3,-1.9,3.37,0,9.5,0,983.4,90,0.2,0.7,0,0,0,0,0,0,0,241,0,26,96
ZUESTA,2013,1,2,23,0.4,79.6,5,-2.7,3.18,-0.7,8.3,0,983.8,45,0.2,0.8,0,0,0,0,0,0,0,240,0,26,96
ZUESTA,2013,1,3,0,-0.1,82.6,5,-2.7,3.18,-1.1,7.8,0,984,45,0.2,0.8,0,0,0,0,0,0,0,240,25,27,96
ZUESTA,2013,1,3,1,-0.1,82.6,5,-2.7,3.18,-1.1,7.8,0,984.5,72,0.3,0.8,0,0,0,0,0,0,0,243,25,27,96
ZUESTA,2013,1,3,2,-0.7,82.5,4.8,-3.3,3.04,-1.6,6.9,0,985.6,315,0.2,0.8,0,0,0,0,0,0,0,245,29,27,96
ZUESTA,2013,1,3,3,-0.6,83.8,4.9,-3,3.11,-1.5,7.1,0,985.9,104,0.4,1.1,0,0,0,0,0,0,0,250,43,27,96
ZUESTA,2013,1,3,4,-0.3,83.8,5,-2.7,3.17,-1.2,7.6,0,986.4,135,0.2,0.8,0,0,0,0,0,0,0,278,85,27,96
ZUESTA,2013,1,3,5,0.4,82.7,5.2,-2.2,3.3,-0.6,8.6,0,986.6,117,0.3,1.4,0,0,0,0,0,0,0,291,100,27,96
ZUESTA,2013,1,3,6,0.9,81.5,5.3,-1.9,3.36,-0.2,9.3,0,986.7,135,0.4,1.3,0,0,0,0,0,0,0,278,69,27,96
ZUESTA,2013,1,3,7,0.6,83.3,5.3,-1.9,3.36,-0.4,9,0,987.5,360,0.6,1.5,17,44,14,8,42,38,8,291,78,27,96
ZUESTA,2013,1,3,8,1.4,79.8,5.4,-1.7,3.42,0.2,9.9,0,988,117,0.5,1.3,141,542,51,34,399,464,34,281,19,27,96
ZUESTA,2013,1,3,9,3.1,75,5.7,-0.9,3.61,1.5,12.1,0,988.6,259,0.5,2.9,236,645,69,50,370,635,50,277,29,27,96
ZUESTA,2013,1,3,10,4.3,64,5.3,-1.9,3.35,1.8,12.7,0,988.6,227,2.6,6.3,43,2,43,26,26,28,26,304,94,27,96
ZUESTA,2013,1,3,11,4.2,63,5.2,-2.2,3.29,1.7,12.5,0,988.6,249,2.5,5.6,30,0,30,18,18,18,18,312,88,27,96
ZUESTA,2013,1,3,12,4.6,65,5.5,-1.4,3.48,2.2,13.3,0,988.5,248,1.9,5.4,36,0,36,22,22,22,22,315,94,27,96
ZUESTA,2013,1,3,13,4.7,67,5.7,-0.9,3.61,2.4,13.8,0.1,988.5,228,2.5,5.2,51,12,47,29,28,41,35,315,88,27,96
ZUESTA,2013,1,3,14,4.2,74.1,6.1,0,3.86,2.4,13.9,0.5,988.9,241,1.8,3.9,6,0,6,4,4,4,4,316,100,27,96
ZUESTA,2013,1,3,15,4.2,77.4,6.4,0.6,4.05,2.7,14.4,0,989.4,260,1.1,2.7,1,0,1,0,0,0,0,317,100,27,96
ZUESTA,2013,1,3,16,4.7,77.4,6.6,1.1,4.18,3.1,15.2,0,989.6,259,0.6,3,0,0,0,0,0,0,0,318,100,27,96
ZUESTA,2013,1,3,17,5.3,73.2,6.5,0.9,4.11,3.4,15.6,0,989.7,281,0.5,1.1,0,0,0,0,0,0,0,318,100,27,96
ZUESTA,2013,1,3,18,5.3,71.6,6.4,0.6,4.05,3.3,15.5,0,989.9,293,0.8,1.9,0,0,0,0,0,0,0,317,94,27,96
ZUESTA,2013,1,3,19,5.3,73.2,6.5,0.9,4.11,3.4,15.6,0,989.9,297,0.5,1.8,0,0,0,0,0,0,0,314,100,27,96
ZUESTA,2013,1,3,20,5.5,74.3,6.7,1.3,4.24,3.7,16.2,0,989.9,0,0.1,0.6,0,0,0,0,0,0,0,317,94,27,96
ZUESTA,2013,1,3,21,5.2,77,6.8,1.5,4.3,3.6,16,0,989.9,333,0.3,1.3,0,0,0,0,0,0,0,319,88,27,96
ZUESTA,2013,1,3,22,5.6,71.7,6.5,0.9,4.11,3.6,15.9,0,990,243,0.4,1.8,0,0,0,0,0,0,0,322,100,27,96
ZUESTA,2013,1,3,23,5.7,69.7,6.4,0.6,4.05,3.5,15.9,0,989.8,270,0.4,1.3,0,0,0,0,0,0,0,321,88,27,96
ZUESTA,2013,1,4,0,5.5,72.2,6.5,0.9,4.11,3.5,15.8,0,989.8,63,0.4,1.4,0,0,0,0,0,0,0,323,100,27,96
ZUESTA,2013,1,4,1,5.7,71.2,6.5,0.9,4.11,3.6,16,0,989.4,231,0.8,2,0,0,0,0,0,0,0,320,94,27,96
ZUESTA,2013,1,4,2,5.8,71.7,6.6,1.1,4.18,3.7,16.3,0,989.8,342,0.6,1.4,0,0,0,0,0,0,0,324,100,27,96
ZUESTA,2013,1,4,3,6,68.2,6.4,0.6,4.05,3.7,16.2,0,989.2,259,0.6,2.2,0,0,0,0,0,0,0,317,88,27,96
ZUESTA,2013,1,4,4,5.9,67.7,6.3,0.4,3.98,3.5,15.9,0,989.7,286,0.7,2.3,0,0,0,0,0,0,0,324,100,27,96
ZUESTA,2013,1,4,5,6.1,69.3,6.5,0.9,4.11,3.8,16.5,0,989.2,0,0.4,1.6,0,0,0,0,0,0,0,315,53,27,96
ZUESTA,2013,1,4,6,6.2,69.8,6.6,1.1,4.18,4,16.7,0,989.1,288,0.4,1.6,0,0,0,0,0,0,0,300,25,27,96
ZUESTA,2013,1,4,7,6.3,70.3,6.7,1.3,4.24,4.1,17,0,989.3,304,0.4,1.3,7,20,6,3,19,16,3,312,50,27,96
ZUESTA,2013,1,4,8,6.4,70.8,6.8,1.5,4.31,4.2,17.2,0,989.1,270,0.5,1.8,37,54,31,19,59,59,19,320,69,27,96
ZUESTA,2013,1,4,9,6.8,70.9,7,1.9,4.43,4.6,18,0,989.8,284,0.7,1.4,12,0,12,8,8,8,8,330,100,27,96
ZUESTA,2013,1,4,10,7.2,69,7,1.9,4.43,4.8,18.4,0,989.8,279,0.7,2,33,0,33,20,20,20,20,332,94,27,96
ZUESTA,2013,1,4,11,7.7,68.6,7.2,2.3,4.56,5.2,19.2,0,988.8,243,0.5,2.4,29,0,29,18,17,18,18,334,100,27,96
ZUESTA,2013,1,4,12,8,67.2,7.2,2.3,4.56,5.4,19.5,0,988.4,270,0.8,2,27,0,27,16,16,17,17,335,100,27,96
ZUESTA,2013,1,4,13,8.2,69.2,7.5,2.9,4.76,5.7,20.2,0,987.9,252,0.8,1.8,55,2,55,34,33,35,35,335,100,27,96
ZUESTA,2013,1,4,14,8.2,71.7,7.8,3.4,4.95,5.9,20.7,0,987.7,281,1.1,2.4,24,0,24,15,15,15,15,327,94,27,96
ZUESTA,2013,1,4,15,8.3,71.2,7.8,3.4,4.95,6,20.8,0,987.6,301,0.6,1.5,3,0,3,2,2,2,2,334,94,27,96
ZUESTA,2013,1,4,16,8.4,74.3,8.2,4.1,5.21,6.3,21.5,0,987.3,252,0.4,1.4,0,0,0,0,0,0,0,334,94,27,96
ZUESTA,2013,1,4,17,8.7,72.8,8.2,4.1,5.21,6.5,21.9,0,986.9,239,0.6,1.6,0,0,0,0,0,0,0,313,40,27,96
ZUESTA,2013,1,4,18,8.6,72.3,8.1,3.9,5.15,6.3,21.6,0,987,256,0.6,2.1,0,0,0,0,0,0,0,303,29,27,96
ZUESTA,2013,1,4,19,9,73.9,8.5,4.6,5.4,6.8,22.6,0,986.9,228,1.3,2.5,0,0,0,0,0,0,0,305,35,27,96
ZUESTA,2013,1,4,20,8.9,73.9,8.4,4.5,5.34,6.8,22.4,0,986.6,225,0.7,2.4,0,0,0,0,0,0,0,306,0,27,96
ZUESTA,2013,1,4,21,9.2,73.9,8.6,4.8,5.47,7,23,0,986.5,239,0.7,1.8,0,0,0,0,0,0,0,303,10,27,96
ZUESTA,2013,1,4,22,9.1,75.5,8.7,5,5.53,7.1,23.1,0,986.5,247,0.8,2.1,0,0,0,0,0,0,0,301,25,27,96
ZUESTA,2013,1,4,23,8.8,77,8.7,5,5.54,6.9,22.8,0,986.1,261,0.6,1.8,0,0,0,0,0,0,0,309,48,27,96
ZUESTA,2013,1,5,0,8.4,79.1,8.7,5,5.54,6.7,22.4,0,985.7,243,0.5,1.7,0,0,0,0,0,0,0,334,100,28,96
ZUESTA,2013,1,5,1,8.5,79.2,8.8,5.1,5.6,6.8,22.6,0,985.4,284,0.5,1.2,0,0,0,0,0,0,0,327,66,28,96
ZUESTA,2013,1,5,2,8.5,78.6,8.7,5,5.54,6.8,22.5,0,985.4,270,0.5,1.3,0,0,0,0,0,0,0,303,43,28,96
ZUESTA,2013,1,5,3,8,80.2,8.6,4.8,5.48,6.4,21.8,0,984.9,247,0.9,2.1,0,0,0,0,0,0,0,329,100,28,96
ZUESTA,2013,1,5,4,8,80.2,8.6,4.8,5.48,6.4,21.8,0,984.9,238,1.4,3,0,0,0,0,0,0,0,329,74,28,96
ZUESTA,2013,1,5,5,8.1,79.6,8.6,4.8,5.48,6.5,21.9,0,984.7,259,0.6,1.8,0,0,0,0,0,0,0,317,74,28,96
ZUESTA,2013,1,5,6,8,79.1,8.5,4.6,5.41,6.4,21.7,0,985,45,0.5,1.3,0,0,0,0,0,0,0,329,94,28,96
ZUESTA,2013,1,5,7,7.3,83,8.5,4.6,5.41,6,20.9,0,985.1,194,0.8,2,22,91,14,9,79,72,9,334,100,28,96
ZUESTA,2013,1,5,8,7.6,80.7,8.4,4.5,5.35,6.1,21.1,0,984.7,234,1.4,3.1,42,11,40,25,32,34,25,335,100,28,96
ZUESTA,2013,1,5,9,8.1,76.9,8.3,4.3,5.29,6.3,21.4,0,984.9,254,1.5,3.6,80,29,71,44,57,73,44,331,94,28,96
ZUESTA,2013,1,5,10,8.1,78,8.4,4.5,5.35,6.4,21.6,0,984.9,272,2.9,6.9,40,0,40,25,24,25,25,332,94,28,96
ZUESTA,2013,1,5,11,8,77.4,8.3,4.3,5.29,6.2,21.3,0,984.4,285,2.8,5.7,29,0,29,18,18,18,18,337,100,28,96
ZUESTA,2013,1,5,12,7.9,75.8,8.1,3.9,5.16,6,20.9,0,984,283,3.1,5.7,15,0,15,9,9,9,9,337,100,28,96
ZUESTA,2013,1,5,13,7.8,76.3,8.1,3.9,5.16,5.9,20.8,0,984.2,277,3.1,6.3,11,0,11,7,7,7,7,336,100,28,96
ZUESTA,2013,1,5,14,7.5,76.3,7.9,3.6,5.03,5.7,20.2,0,984.2,263,3.2,6.2,6,0,6,4,4,4,4,331,94,28,96
ZUESTA,2013,1,5,15,7.5,75.2,7.8,3.4,4.97,5.6,20,0,984.1,263,3.9,7.4,4,0,4,2,2,2,2,334,94,28,96
ZUESTA,2013,1,5,16,7.4,75.7,7.8,3.4,4.97,5.5,19.9,0,984.4,261,3.1,7,0,0,0,0,0,0,0,333,88,28,96
ZUESTA,2013,1,5,17,7.4,75.7,7.8,3.4,4.97,5.5,19.9,0,984.5,261,2.5,4.7,0,0,0,0,0,0,0,332,94,28,96
ZUESTA,2013,1,5,18,7.5,76.3,7.9,3.6,5.03,5.7,20.2,0,984.6,266,2.6,5.3,0,0,0,0,0,0,0,320,74,28,96
ZUESTA,2013,1,5,19,7.8,74.7,7.9,3.6,5.03,5.8,20.5,0,984.9,259,1.7,4.2,0,0,0,0,0,0,0,313,50,28,96
ZUESTA,2013,1,5,20,7.8,73.7,7.8,3.4,4.97,5.7,20.3,0,984.7,247,1.3,2.7,0,0,0,0,0,0,0,320,69,28,96
ZUESTA,2013,1,5,21,8.1,72.2,7.8,3.4,4.97,5.9,20.6,0,984.3,236,0.8,2.2,0,0,0,0,0,0,0,310,0,28,96
ZUESTA,2013,1,5,22,8,71.7,7.7,3.2,4.9,5.7,20.4,0,984.2,253,1,1.9,0,0,0,0,0,0,0,308,0,28,96
ZUESTA,2013,1,5,23,7.8,72.6,7.7,3.2,4.91,5.6,20.2,0,983.9,256,0.5,1.5,0,0,0,0,0,0,0,307,20,28,96
ZUESTA,2013,1,6,0,7.2,74.6,7.6,3,4.84,5.3,19.4,0,983.8,288,0.7,1.5,0,0,0,0,0,0,0,304,0,29,96
ZUESTA,2013,1,6,1,6.7,77.2,7.6,3,4.84,5,18.9,0,984.3,278,0.8,1.9,0,0,0,0,0,0,0,305,6,29,96
ZUESTA,2013,1,6,2,6.9,76.2,7.6,3,4.84,5.1,19.1,0,984.3,238,0.9,2.5,0,0,0,0,0,0,0,310,40,29,96
ZUESTA,2013,1,6,3,7.1,75.1,7.6,3,4.84,5.2,19.3,0,984.2,234,0.9,1.8,0,0,0,0,0,0,0,307,10,29,96
ZUESTA,2013,1,6,4,7.2,74.6,7.6,3,4.84,5.3,19.4,0,983.6,256,0.5,1.1,0,0,0,0,0,0,0,311,38,29,96
ZUESTA,2013,1,6,5,7.1,74.6,7.5,2.9,4.78,5.2,19.1,0,983.1,243,0.9,2.1,0,0,0,0,0,0,0,304,13,29,96
ZUESTA,2013,1,6,6,7.2,74.6,7.6,3,4.85,5.3,19.4,0,983.2,278,0.7,1.3,0,0,0,0,0,0,0,297,0,29,96
ZUESTA,2013,1,6,7,6.5,77.7,7.5,2.9,4.78,4.8,18.5,0,983.1,234,1.9,4.8,23,109,14,9,93,83,9,298,13,29,96
ZUESTA,2013,1,6,8,6.1,78.8,7.4,2.7,4.72,4.5,18,0,982.6,241,2.4,4.7,8,0,8,5,5,5,5,310,48,29,96
ZUESTA,2013,1,6,9,6,78.2,7.3,2.5,4.66,4.4,17.7,0,982.5,256,2.4,5.4,16,0,16,10,10,10,10,319,88,29,96
ZUESTA,2013,1,6,10,5.9,79.9,7.4,2.7,4.72,4.4,17.8,0,982.7,237,2.5,4.5,27,0,27,17,17,17,17,331,100,29,96
ZUESTA,2013,1,6,11,6,79.3,7.4,2.7,4.72,4.5,17.9,0,982.3,246,2.1,3.8,20,0,20,13,13,13,13,331,100,29,96
ZUESTA,2013,1,6,12,6.1,77.7,7.3,2.5,4.66,4.5,17.8,0,982.1,255,2.4,4.8,20,0,20,12,12,12,12,331,100,29,96
ZUESTA,2013,1,6,13,5.9,81,7.5,2.9,4.79,4.5,17.9,0,982,286,2.3,4.9,12,0,12,7,7,7,7,330,100,29,96
ZUESTA,2013,1,6,14,5.7,82.2,7.5,2.9,4.79,4.4,17.7,0,982.3,275,2.1,5.9,6,0,6,4,4,4,4,327,84,29,96
ZUESTA,2013,1,6,15,5.6,81.6,7.4,2.7,4.72,4.3,17.5,0,982.4,288,2.4,5.2,4,0,4,3,3,3,3,329,84,29,96
ZUESTA,2013,1,6,16,5.9,79.9,7.4,2.7,4.72,4.4,17.8,0,982.5,288,1.6,3.9,0,0,0,0,0,0,0,317,74,29,96
ZUESTA,2013,1,6,17,6.2,79.4,7.5,2.9,4.79,4.7,18.2,0,982.4,255,1.2,3,0,0,0,0,0,0,0,318,78,29,96
ZUESTA,2013,1,6,18,6.3,77.7,7.4,2.7,4.72,4.7,18.2,0,982.1,219,1.5,3,0,0,0,0,0,0,0,316,68,29,96
ZUESTA,2013,1,6,19,6.3,75.5,7.2,2.3,4.59,4.5,17.9,0,982.5,243,0.7,2.7,0,0,0,0,0,0,0,308,68,29,96
ZUESTA,2013,1,6,20,5.9,76.5,7.1,2.1,4.53,4.2,17.3,0,982.5,247,0.8,2.1,0,0,0,0,0,0,0,305,68,29,96
ZUESTA,2013,1,6,21,5.4,78.1,7,1.9,4.46,3.8,16.6,0,982.3,0,0.3,1.2,0,0,0,0,0,0,0,295,60,29,96
ZUESTA,2013,1,6,22,4.2,81.4,6.7,1.3,4.27,2.9,14.9,0,982.3,301,0.8,1.5,0,0,0,0,0,0,0,278,29,29,96
ZUESTA,2013,1,6,23,3.8,81.3,6.5,0.9,4.14,2.6,14.2,0,982.2,180,0.4,1,0,0,0,0,0,0,0,275,6,29,96
ZUESTA,2013,1,7,0,3.7,79,6.3,0.4,4.02,2.3,13.8,0,981.9,270,0.3,0.9,0,0,0,0,0,0,0,271,0,30,96
ZUESTA,2013,1,7,1,4.8,79.2,6.8,1.5,4.34,3.4,15.7,0,981.6,90,0.4,1.3,0,0,0,0,0,0,0,270,0,30,96
ZUESTA,2013,1,7,2,5.3,78.7,7,1.9,4.47,3.8,16.5,0,981.1,37,0.5,2.3,0,0,0,0,0,0,0,269,6,30,96
ZUESTA,2013,1,7,3,5.1,80.9,7.1,2.1,4.54,3.8,16.5,0,980.6,11,0.5,1.3,0,0,0,0,0,0,0,295,71,30,96
ZUESTA,2013,1,7,4,4.9,82.1,7.1,2.1,4.54,3.7,16.3,0,980.4,360,0.9,2,0,0,0,0,0,0,0,295,54,30,96
ZUESTA,2013,1,7,5,5,81.5,7.1,2.1,4.54,3.7,16.4,0,980.5,23,0.8,2.1,0,0,0,0,0,0,0,267,0,30,96
ZUESTA,2013,1,7,6,4.7,83.2,7.1,2.1,4.54,3.5,16.1,0,980.3,61,1.1,2.8,0,0,0,0,0,0,0,269,6,30,96
ZUESTA,2013,1,7,7,4.4,83.8,7,1.9,4.47,3.3,15.6,0,980.5,50,0.8,2.2,1,0,1,1,1,1,1,301,71,30,96
ZUESTA,2013,1,7,8,3.8,87.4,7,1.9,4.47,3,15,0,980.9,36,1.4,2.9,8,0,8,5,5,5,5,309,100,30,96
ZUESTA,2013,1,7,9,3.8,87.4,7,1.9,4.47,3,15,0,981.3,45,1.8,3.9,45,15,41,25,33,40,26,312,88,30,96
ZUESTA,2013,1,7,10,3.7,88,7,1.9,4.47,2.9,14.9,0,980.9,49,1.9,4.2,35,0,35,22,22,22,22,317,100,30,96
ZUESTA,2013,1,7,11,4.4,85,7.1,2.1,4.54,3.4,15.8,0,980.2,56,1.1,3.7,19,0,19,12,11,12,12,323,100,30,96
ZUESTA,2013,1,7,12,5,81.5,7.1,2.1,4.54,3.7,16.4,0,979.3,128,1.2,3.4,33,0,33,20,20,21,21,325,88,30,96
ZUESTA,2013,1,7,13,5.7,77.6,7.1,2.1,4.54,4.1,17.1,0,979.4,120,0.8,2.6,12,0,12,8,8,8,8,323,100,30,96
ZUESTA,2013,1,7,14,6,78.2,7.3,2.5,4.67,4.4,17.7,0,979.8,326,1.2,4.1,7,0,7,4,4,4,4,321,74,30,96
ZUESTA,2013,1,7,15,6,77.1,7.2,2.3,4.6,4.3,17.6,0,979.8,31,1.7,4.2,5,0,5,3,3,3,3,314,73,30,96
ZUESTA,2013,1,7,16,6.4,75,7.2,2.3,4.6,4.5,18,0,979.9,27,0.9,2.9,0,0,0,0,0,0,0,294,6,30,96
ZUESTA,2013,1,7,17,6.8,73,7.2,2.3,4.61,4.8,18.4,0,979.6,117,0.4,2.7,0,0,0,0,0,0,0,309,73,30,96
ZUESTA,2013,1,7,18,6.8,70.9,7,1.9,4.48,4.6,18.1,0,979.8,171,0.7,2.5,0,0,0,0,0,0,0,299,58,30,96
ZUESTA,2013,1,7,19,6.4,71.9,6.9,1.7,4.41,4.3,17.5,0,979.4,184,1.4,3.5,0,0,0,0,0,0,0,279,13,30,96
ZUESTA,2013,1,7,20,6,73.9,6.9,1.7,4.41,4.1,17.1,0,979.3,240,1.4,3.3,0,0,0,0,0,0,0,274,23,30,96
ZUESTA,2013,1,7,21,5.7,74.3,6.8,1.5,4.35,3.8,16.6,0,979.1,216,1,3.2,0,0,0,0,0,0,0,278,29,30,96
ZUESTA,2013,1,7,22,5.5,75.4,6.8,1.5,4.35,3.7,16.4,0,979.1,275,1.3,2.5,0,0,0,0,0,0,0,275,19,30,96
ZUESTA,2013,1,7,23,5.3,74.3,6.6,1.1,4.22,3.5,15.9,0,978.7,253,1.1,2.4,0,0,0,0,0,0,0,278,6,30,96
ZUESTA,2013,1,8,0,5.1,74.2,6.5,0.9,4.16,3.3,15.5,0,978.8,234,0.9,3.8,0,0,0,0,0,0,0,276,39,28,96
ZUESTA,2013,1,8,1,4.7,76.3,6.5,0.9,4.16,3.1,15.1,0,978.7,225,1.1,2.8,0,0,0,0,0,0,0,280,63,28,96
ZUESTA,2013,1,8,2,4.2,77.4,6.4,0.6,4.09,2.7,14.5,0,978.6,239,1.7,3.1,0,0,0,0,0,0,0,285,81,28,96
