station,time.yy,time.mm,time.dd,time.hh,temp,relhum,vappres,dewpt,mixratio,wetbulb,enthalpy,precip,airpres,winddir,windmean,windmax,rad.global,rad.direct,rad.diffus,rad.vert.N,rad.vert.E,rad.vert.S,rad.vert.W,ir.horiz,cloudcov,albedo,emissivity
REH,2013,1,1,0,3.7,87,7.1,1.5,4.61,2.6,15.3,0,964,135,0.2,0.9,0,0,0,0,0,0,0,276,88,28,97
REH,2013,1,1,1,1.7,90.5,6.4,0.1,4.14,0.9,12,0,962.4,270,0.3,0.9,0,0,0,0,0,0,0,283,100,28,97
REH,2013,1,1,2,0.4,92.8,5.9,-0.8,3.85,-0.1,10,0,961.4,104,0.5,1.3,0,0,0,0,0,0,0,289,100,28,97
REH,2013,1,1,3,-0.7,94.2,5.5,-1.6,3.57,-1.1,8.1,0,960.2,90,0.5,1.4,0,0,0,0,0,0,0,290,100,28,97
REH,2013,1,1,4,-1.2,94.6,5.3,-2,3.43,-1.5,7.3,0,959.5,90,0.4,1,0,0,0,0,0,0,0,291,100,28,97
REH,2013,1,1,5,-0.4,90.4,5.3,-1.8,3.47,-0.9,8.2,0,959.3,90,0.4,1.1,0,0,0,0,0,0,0,293,100,28,97
REH,2013,1,1,6,0.3,87.7,5.4,-1.6,3.52,-0.4,9.1,0,959.2,101,0.5,1.3,0,0,0,0,0,0,0,295,100,28,97
REH,2013,1,1,7,2.1,78.1,5.4,-1.5,3.54,0.7,10.9,0,959.2,238,2.2,6.3,2,0,2,1,1,1,1,300,100,28,97
REH,2013,1,1,8,4.6,64.4,5.5,-1.5,3.59,2.1,13.6,0,959.4,245,4.3,7.6,15,0,15,10,10,10,10,307,100,28,97
REH,2013,1,1,9,5.4,58.7,5.3,-2,3.45,2.4,14.1,0,959.6,242,2.6,5.8,78,9,75,47,52,56,47,313,100,28,97
REH,2013,1,1,10,6,58.2,5.5,-1.6,3.59,2.9,15,0,959.5,239,2.7,6.9,35,0,35,22,22,22,22,318,100,28,97
REH,2013,1,1,11,6.3,63,6,-0.2,3.91,3.5,16.2,0,959.4,236,2.6,7.3,48,0,48,30,30,30,30,321,100,28,97
REH,2013,1,1,12,6.5,64.9,6.3,0.4,4.11,3.9,16.9,0,959.4,212,1.9,5.4,24,0,24,15,15,15,15,323,100,28,97
REH,2013,1,1,13,6.4,74.6,7.2,2.2,4.7,4.5,18.2,0.1,959.9,219,2.5,8.5,18,0,18,11,11,11,11,323,100,28,97
REH,2013,1,1,14,5.9,82.9,7.7,3.2,5.03,4.7,18.5,0.4,960.5,219,2.9,6.6,6,0,6,4,4,4,4,323,100,28,97
REH,2013,1,1,15,5.5,87.2,7.9,3.5,5.16,4.6,18.5,0.7,960.8,224,2.8,7,1,0,1,0,0,0,0,323,100,28,97
REH,2013,1,1,16,5.3,86.3,7.7,3.2,5.03,4.3,17.9,0.8,960.8,211,2.6,6.2,0,0,0,0,0,0,0,323,100,28,97
REH,2013,1,1,17,5.2,87.2,7.7,3.2,5.02,4.3,17.8,0.5,961,229,2.2,4.7,0,0,0,0,0,0,0,323,100,28,97
REH,2013,1,1,18,5.2,87.7,7.8,3.3,5.09,4.3,18,0.2,961.4,228,2.6,6.2,0,0,0,0,0,0,0,323,100,28,97
REH,2013,1,1,19,5.2,88.6,7.9,3.5,5.15,4.4,18.1,0.5,961.8,192,2,5.3,0,0,0,0,0,0,0,320,88,28,97
REH,2013,1,1,20,5.3,86.6,7.7,3.3,5.02,4.4,17.9,0.1,962,213,2.4,8.7,0,0,0,0,0,0,0,323,100,28,97
REH,2013,1,1,21,5.3,86.2,7.7,3.2,5.02,4.3,17.9,1.2,962.6,233,4.3,8,0,0,0,0,0,0,0,322,100,28,97
REH,2013,1,1,22,5,90.4,7.9,3.6,5.14,4.4,17.9,0.2,963.3,244,3.9,7.5,0,0,0,0,0,0,0,322,100,28,97
REH,2013,1,1,23,4.7,90.7,7.8,3.3,5.07,4.1,17.4,0,964,263,2.5,5.4,0,0,0,0,0,0,0,321,100,28,97
REH,2013,1,2,0,4.4,88.2,7.4,2.6,4.81,3.6,16.5,0,964.6,272,2.6,5.9,0,0,0,0,0,0,0,319,100,29,97
REH,2013,1,2,1,4.2,89.6,7.4,2.6,4.8,3.5,16.3,0.1,965.7,266,3.1,6.4,0,0,0,0,0,0,0,316,100,29,97
REH,2013,1,2,2,4.1,90.4,7.4,2.7,4.8,3.5,16.1,0,966.7,251,2.5,4.8,0,0,0,0,0,0,0,312,100,29,97
REH,2013,1,2,3,3.8,90.3,7.3,2.4,4.73,3.2,15.7,0,967.5,243,1.8,4,0,0,0,0,0,0,0,308,100,29,97
REH,2013,1,2,4,3.3,88.8,6.8,1.6,4.4,2.6,14.3,0.1,968.1,267,2.1,4.3,0,0,0,0,0,0,0,294,79,29,97
REH,2013,1,2,5,2.4,91.7,6.7,1.2,4.33,1.9,13.2,0,968.6,270,1,2.3,0,0,0,0,0,0,0,285,31,29,97
REH,2013,1,2,6,1,96,6.3,0.4,4.07,0.8,11.2,0,969.5,90,0.3,0.9,0,0,0,0,0,0,0,276,13,29,97
REH,2013,1,2,7,0.2,98.5,6.1,0,3.93,0.1,10,0,970.6,90,0.3,0.9,23,140,13,8,116,103,8,273,13,29,97
REH,2013,1,2,8,0.1,98.5,6,-0.1,3.86,0,9.7,0,971.6,90,0.3,1,94,261,59,37,225,237,37,275,45,29,97
REH,2013,1,2,9,2.4,91.9,6.7,1.2,4.31,1.9,13.2,0,972.6,297,0.3,1.2,104,169,65,43,139,190,43,298,68,29,97
REH,2013,1,2,10,3,87.5,6.6,1.1,4.25,2.2,13.6,0,973.1,270,0.4,1.9,154,117,116,72,107,194,72,303,70,29,97
REH,2013,1,2,11,3.8,80.7,6.5,0.8,4.18,2.5,14.3,0,973,299,1,3.4,274,384,146,91,126,494,121,297,43,29,97
REH,2013,1,2,12,4.5,76.9,6.5,0.8,4.18,2.9,15,0,973.2,284,2,4.1,324,794,77,63,62,837,311,291,36,29,97
REH,2013,1,2,13,4.9,69.8,6,-0.1,3.86,2.8,14.6,0,973.7,264,1.1,2.9,189,359,95,63,63,396,241,286,59,29,97
REH,2013,1,2,14,4.9,69.4,6,-0.2,3.85,2.8,14.6,0,974.4,153,0.7,1.8,107,334,60,38,38,297,276,276,39,29,97
REH,2013,1,2,15,3.9,74.2,6,-0.3,3.85,2.2,13.6,0,975,225,0.5,1.7,10,39,7,4,4,31,35,273,6,29,97
REH,2013,1,2,16,1.7,85.8,5.9,-0.4,3.78,0.9,11.2,0,975.8,284,0.5,1.4,0,0,0,0,0,0,0,256,0,29,97
REH,2013,1,2,17,0.3,93.3,5.8,-0.7,3.72,-0.1,9.6,0,976.5,117,0.2,0.9,0,0,0,0,0,0,0,249,0,29,97
REH,2013,1,2,18,-0.5,95.4,5.6,-1.1,3.58,-0.7,8.4,0,977.4,297,0.3,0.9,0,0,0,0,0,0,0,244,0,29,97
REH,2013,1,2,19,-1,97.3,5.6,-1.4,3.58,-1.2,7.9,0,977.9,180,0.2,0.6,0,0,0,0,0,0,0,243,0,29,97
REH,2013,1,2,20,-1.3,98.4,5.5,-1.5,3.52,-1.4,7.5,0,978.2,117,0.2,0.8,0,0,0,0,0,0,0,242,0,29,97
REH,2013,1,2,21,-1.6,98,5.4,-1.9,3.45,-1.7,7,0,978.6,90,0.1,0.4,0,0,0,0,0,0,0,241,0,29,97
REH,2013,1,2,22,-1.8,99,5.3,-1.9,3.39,-1.8,6.6,0,979,90,0.2,0.7,0,0,0,0,0,0,0,240,0,29,97
REH,2013,1,2,23,-2.5,99.3,5,-2.6,3.19,-2.5,5.4,0,979.4,45,0.2,0.8,0,0,0,0,0,0,0,239,0,29,97
REH,2013,1,3,0,-2.8,100,5,-2.8,3.19,-2.8,5.1,0,979.6,45,0.2,0.8,0,0,0,0,0,0,0,240,25,30,97
REH,2013,1,3,1,-2.7,98.5,5,-2.9,3.19,-2.8,5.2,0,980.1,72,0.3,0.8,0,0,0,0,0,0,0,242,25,30,97
REH,2013,1,3,2,-3.3,99.7,4.8,-3.3,3.06,-3.3,4.3,0,981.1,315,0.2,0.8,0,0,0,0,0,0,0,251,29,30,97
REH,2013,1,3,3,-2.9,100,4.9,-2.9,3.12,-2.9,4.8,0,981.4,104,0.4,1.1,0,0,0,0,0,0,0,264,50,30,97
REH,2013,1,3,4,-2.8,99.9,5,-2.8,3.18,-2.8,5.1,0,981.9,135,0.2,0.8,0,0,0,0,0,0,0,282,88,30,97
REH,2013,1,3,5,-1.9,97.6,5.2,-2.2,3.31,-2,6.3,0,982.2,117,0.3,1.4,0,0,0,0,0,0,0,291,94,30,97
REH,2013,1,3,6,-1.4,96.1,5.3,-1.9,3.37,-1.6,7,0,982.3,135,0.4,1.3,0,0,0,0,0,0,0,280,63,30,97
REH,2013,1,3,7,-1.5,96.2,5.3,-2,3.37,-1.7,6.9,0,983.1,360,0.6,1.5,24,134,14,9,114,100,9,287,66,30,97
REH,2013,1,3,8,-0.7,93.3,5.4,-1.6,3.43,-1,7.9,0,983.6,117,0.5,1.3,138,515,53,37,384,447,37,275,20,30,97
REH,2013,1,3,9,1.3,85.3,5.7,-0.9,3.62,0.4,10.4,0,984.2,259,0.5,2.9,196,512,68,51,318,509,51,277,39,30,97
REH,2013,1,3,10,3.3,67.8,5.3,-2.1,3.37,1.2,11.7,0,984.2,227,2.6,6.3,37,0,37,23,23,23,23,306,100,30,97
REH,2013,1,3,11,3.3,67.8,5.2,-2.1,3.3,1.2,11.6,0,984.2,249,2.5,5.6,105,48,89,56,56,107,64,311,88,30,97
REH,2013,1,3,12,3.7,68.9,5.5,-1.5,3.5,1.6,12.5,0,984.1,248,1.9,5.4,40,0,40,26,26,26,26,314,94,30,97
REH,2013,1,3,13,3.7,71.9,5.7,-0.9,3.62,1.8,12.8,0.1,984.1,228,2.5,5.2,16,0,16,10,11,10,10,315,100,30,97
REH,2013,1,3,14,3.1,79.6,6.1,-0.1,3.88,1.8,12.8,0.5,984.5,241,1.8,3.9,6,0,6,4,4,4,4,315,100,30,97
REH,2013,1,3,15,2.8,86.1,6.4,0.7,4.07,1.9,13,0,985,260,1.1,2.7,1,0,1,0,0,0,0,316,100,30,97
REH,2013,1,3,16,3,86.3,6.6,0.9,4.19,2.1,13.5,0,985.2,259,0.6,3,0,0,0,0,0,0,0,317,100,30,97
REH,2013,1,3,17,3.3,84.5,6.5,0.9,4.13,2.3,13.7,0,985.3,281,0.5,1.1,0,0,0,0,0,0,0,318,100,30,97
REH,2013,1,3,18,3.4,82.2,6.4,0.7,4.07,2.3,13.6,0,985.5,293,0.8,1.9,0,0,0,0,0,0,0,316,100,30,97
REH,2013,1,3,19,3.2,84.9,6.5,0.9,4.13,2.2,13.5,0,985.5,297,0.5,1.8,0,0,0,0,0,0,0,315,100,30,97
REH,2013,1,3,20,2.9,89.8,6.7,1.4,4.26,2.3,13.6,0,985.5,0,0.1,0.6,0,0,0,0,0,0,0,317,100,30,97
REH,2013,1,3,21,2.8,90.8,6.8,1.4,4.32,2.2,13.6,0,985.5,333,0.3,1.3,0,0,0,0,0,0,0,314,100,30,97
REH,2013,1,3,22,3.3,84.5,6.5,0.9,4.13,2.3,13.6,0,985.6,243,0.4,1.8,0,0,0,0,0,0,0,321,94,30,97
REH,2013,1,3,23,3.4,82.4,6.4,0.7,4.07,2.3,13.6,0,985.4,270,0.4,1.3,0,0,0,0,0,0,0,317,90,30,97
REH,2013,1,4,0,3.2,84.3,6.5,0.8,4.13,2.2,13.6,0,985.4,63,0.4,1.4,0,0,0,0,0,0,0,322,94,30,97
REH,2013,1,4,1,3.7,81.8,6.5,0.9,4.13,2.5,14.1,0,985,231,0.8,2,0,0,0,0,0,0,0,320,94,30,97
REH,2013,1,4,2,3.8,82.3,6.6,1.1,4.19,2.6,14.3,0,985.4,342,0.6,1.4,0,0,0,0,0,0,0,322,100,30,97
REH,2013,1,4,3,3.9,80,6.4,0.8,4.07,2.6,14.1,0,984.8,259,0.6,2.2,0,0,0,0,0,0,0,319,84,30,97
REH,2013,1,4,4,4,78.1,6.3,0.5,4,2.5,14,0,985.3,286,0.7,2.3,0,0,0,0,0,0,0,323,100,30,97
REH,2013,1,4,5,3.7,81.8,6.5,0.9,4.13,2.5,14.1,0,984.8,0,0.4,1.6,0,0,0,0,0,0,0,308,48,30,97
REH,2013,1,4,6,3.8,83.2,6.6,1.2,4.2,2.7,14.3,0,984.7,288,0.4,1.6,0,0,0,0,0,0,0,289,33,30,97
REH,2013,1,4,7,4,82.2,6.7,1.2,4.26,2.8,14.7,0,984.9,304,0.4,1.3,1,0,1,1,1,1,1,312,51,30,97
REH,2013,1,4,8,4.4,81.1,6.8,1.4,4.32,3.1,15.3,0,984.8,270,0.5,1.8,30,50,24,15,52,52,15,317,71,30,97
REH,2013,1,4,9,5.2,79.6,7,2,4.45,3.8,16.4,0,985.5,284,0.7,1.4,13,0,13,8,8,8,8,329,100,30,97
REH,2013,1,4,10,5.8,76,7,1.9,4.45,4.1,17,0,985.5,279,0.7,2,21,0,21,13,13,13,13,331,100,30,97
REH,2013,1,4,11,6.4,74.5,7.2,2.2,4.58,4.5,17.9,0,984.5,243,0.5,2.4,26,0,26,16,17,16,16,332,100,30,97
REH,2013,1,4,12,6.8,73.1,7.2,2.3,4.58,4.7,18.3,0,984.1,270,0.8,2,30,0,30,19,19,19,19,333,100,30,97
REH,2013,1,4,13,7,74.8,7.5,2.8,4.78,5.1,19,0,983.6,252,0.8,1.8,52,0,52,33,33,33,33,333,100,30,97
REH,2013,1,4,14,7,78,7.8,3.4,4.97,5.3,19.5,0,983.4,281,1.1,2.4,40,9,39,25,25,32,31,333,94,30,97
REH,2013,1,4,15,6.8,79.1,7.8,3.4,4.97,5.2,19.3,0,983.3,301,0.6,1.5,3,0,3,2,2,2,2,333,100,30,97
REH,2013,1,4,16,6.5,84.2,8.2,4,5.23,5.3,19.7,0,983,252,0.4,1.4,0,0,0,0,0,0,0,333,88,30,97
REH,2013,1,4,17,6.5,84.9,8.2,4.1,5.23,5.4,19.7,0,982.6,239,0.6,1.6,0,0,0,0,0,0,0,305,38,30,97
REH,2013,1,4,18,6.2,85.7,8.1,4,5.17,5.2,19.2,0,982.7,256,0.6,2.1,0,0,0,0,0,0,0,301,29,30,97
REH,2013,1,4,19,6.9,85.6,8.5,4.7,5.43,5.8,20.6,0,982.6,228,1.3,2.5,0,0,0,0,0,0,0,308,16,30,97
REH,2013,1,4,20,6.5,87.3,8.4,4.5,5.36,5.5,20,0,982.3,225,0.7,2.4,0,0,0,0,0,0,0,298,29,30,97
REH,2013,1,4,21,6.8,87.8,8.6,4.9,5.49,5.9,20.6,0,982.2,239,0.7,1.8,0,0,0,0,0,0,0,301,20,30,97
REH,2013,1,4,22,6.9,87.5,8.7,5,5.56,6,20.9,0,982.2,247,0.8,2.1,0,0,0,0,0,0,0,307,39,30,97
REH,2013,1,4,23,6.5,90.2,8.7,5,5.56,5.8,20.5,0,981.8,261,0.6,1.8,0,0,0,0,0,0,0,312,59,30,97
REH,2013,1,5,0,6.3,91.8,8.7,5.1,5.56,5.7,20.3,0,981.4,243,0.5,1.7,0,0,0,0,0,0,0,333,100,31,97
REH,2013,1,5,1,6.2,92,8.8,5,5.63,5.6,20.4,0,981.1,284,0.5,1.2,0,0,0,0,0,0,0,313,63,31,97
REH,2013,1,5,2,6.2,91.6,8.7,4.9,5.56,5.6,20.2,0,981.1,270,0.5,1.3,0,0,0,0,0,0,0,300,36,31,97
REH,2013,1,5,3,6.1,91.3,8.6,4.8,5.5,5.5,19.9,0,980.6,247,0.9,2.1,0,0,0,0,0,0,0,332,78,31,97
REH,2013,1,5,4,6.3,90.7,8.6,4.9,5.5,5.6,20.1,0,980.6,238,1.4,3,0,0,0,0,0,0,0,317,68,31,97
REH,2013,1,5,5,6,91.1,8.6,4.7,5.5,5.4,19.8,0,980.4,259,0.6,1.8,0,0,0,0,0,0,0,315,78,31,97
REH,2013,1,5,6,5.9,92.2,8.5,4.7,5.44,5.3,19.6,0,980.7,45,0.5,1.3,0,0,0,0,0,0,0,328,100,31,97
REH,2013,1,5,7,5.5,93.9,8.5,4.6,5.44,5.1,19.2,0,980.8,194,0.8,2,10,50,7,4,44,37,4,333,100,31,97
REH,2013,1,5,8,6.2,88.3,8.4,4.4,5.38,5.3,19.7,0,980.4,234,1.4,3.1,33,4,32,21,24,24,21,333,100,31,97
REH,2013,1,5,9,6.8,84.2,8.3,4.3,5.31,5.6,20.2,0,980.6,254,1.5,3.6,68,2,68,43,45,45,43,330,100,31,97
REH,2013,1,5,10,7.2,82,8.4,4.3,5.37,5.8,20.7,0,980.6,272,2.9,6.9,32,0,32,20,21,20,20,335,100,31,97
REH,2013,1,5,11,7.1,81.9,8.3,4.2,5.31,5.7,20.5,0,980.1,285,2.8,5.7,57,0,57,37,37,37,37,335,100,31,97
REH,2013,1,5,12,7,81,8.1,4,5.19,5.6,20.1,0,979.7,283,3.1,5.7,15,0,15,10,10,10,10,335,100,31,97
REH,2013,1,5,13,6.9,81.1,8.1,3.9,5.18,5.5,20,0,979.9,277,3.1,6.3,11,0,11,7,7,7,7,334,100,31,97
REH,2013,1,5,14,6.6,80.9,7.9,3.6,5.06,5.2,19.3,0,979.9,263,3.2,6.2,6,0,6,4,4,4,4,329,94,31,97
REH,2013,1,5,15,6.5,81.3,7.8,3.5,4.99,5.1,19.1,0,979.8,263,3.9,7.4,1,0,1,1,1,1,1,333,100,31,97
REH,2013,1,5,16,6.3,82.1,7.8,3.5,4.99,5,18.9,0,980.1,261,3.1,7,0,0,0,0,0,0,0,328,94,31,97
REH,2013,1,5,17,6.1,83.1,7.8,3.5,4.99,4.9,18.7,0,980.2,261,2.5,4.7,0,0,0,0,0,0,0,327,94,31,97
REH,2013,1,5,18,6.1,84.1,7.9,3.6,5.05,4.9,18.8,0,980.3,266,2.6,5.3,0,0,0,0,0,0,0,324,68,31,97
REH,2013,1,5,19,6,85.1,7.9,3.7,5.05,4.9,18.7,0,980.6,259,1.7,4.2,0,0,0,0,0,0,0,324,54,31,97
REH,2013,1,5,20,5.9,84.2,7.8,3.4,4.99,4.7,18.4,0,980.4,247,1.3,2.7,0,0,0,0,0,0,0,320,58,31,97
REH,2013,1,5,21,5.8,84.7,7.8,3.4,4.99,4.7,18.3,0,980,236,0.8,2.2,0,0,0,0,0,0,0,308,26,31,97
REH,2013,1,5,22,5.7,84.4,7.7,3.3,4.93,4.6,18.1,0,979.9,253,1,1.9,0,0,0,0,0,0,0,307,0,31,97
REH,2013,1,5,23,5.3,86.5,7.7,3.2,4.93,4.3,17.7,0,979.6,256,0.5,1.5,0,0,0,0,0,0,0,305,16,31,97
REH,2013,1,6,0,4.8,88.5,7.6,3.1,4.86,4,17,0,979.5,288,0.7,1.5,0,0,0,0,0,0,0,294,0,31,97
REH,2013,1,6,1,4.4,90.5,7.6,3,4.86,3.8,16.6,0,980,278,0.8,1.9,0,0,0,0,0,0,0,300,0,31,97
REH,2013,1,6,2,4.8,87.7,7.6,2.9,4.86,3.9,17,0,980,238,0.9,2.5,0,0,0,0,0,0,0,305,30,31,97
REH,2013,1,6,3,5,87.3,7.6,3.1,4.86,4.1,17.2,0,979.9,234,0.9,1.8,0,0,0,0,0,0,0,304,10,31,97
REH,2013,1,6,4,4.9,87.8,7.6,3.1,4.86,4.1,17.1,0,979.3,256,0.5,1.1,0,0,0,0,0,0,0,305,49,31,97
REH,2013,1,6,5,5,87,7.5,3,4.8,4.1,17.1,0,978.8,243,0.9,2.1,0,0,0,0,0,0,0,296,10,31,97
REH,2013,1,6,6,4.9,87.8,7.6,3.1,4.87,4.1,17.1,0,978.9,278,0.7,1.3,0,0,0,0,0,0,0,289,0,31,97
REH,2013,1,6,7,4.9,85.9,7.5,2.7,4.8,3.9,17,0,978.8,234,1.9,4.8,18,79,11,7,68,61,7,295,16,31,97
REH,2013,1,6,8,4.9,85.2,7.4,2.6,4.74,3.9,16.8,0,978.3,241,2.4,4.7,11,0,11,7,7,7,7,315,60,31,97
REH,2013,1,6,9,4.9,84.6,7.3,2.5,4.68,3.8,16.6,0,978.2,256,2.4,5.4,14,0,14,9,9,9,9,323,88,31,97
REH,2013,1,6,10,4.9,85.2,7.4,2.6,4.74,3.9,16.8,0,978.4,237,2.5,4.5,19,0,19,12,12,12,12,329,100,31,97
REH,2013,1,6,11,5,84.4,7.4,2.6,4.74,3.9,16.9,0,978,246,2.1,3.8,17,0,17,11,11,11,11,329,100,31,97
REH,2013,1,6,12,5.2,83.3,7.3,2.6,4.68,4,17,0,977.8,255,2.4,4.8,29,0,29,19,19,19,19,329,100,31,97
REH,2013,1,6,13,4.9,86,7.5,2.8,4.81,3.9,17,0,977.7,286,2.3,4.9,12,0,12,8,8,8,8,328,100,31,97
REH,2013,1,6,14,4.7,87.4,7.5,2.8,4.81,3.8,16.8,0,978,275,2.1,5.9,6,0,6,4,4,4,4,325,94,31,97
REH,2013,1,6,15,4.5,88.2,7.4,2.7,4.74,3.7,16.4,0,978.1,288,2.4,5.2,1,0,1,1,1,1,1,327,88,31,97
REH,2013,1,6,16,4.4,88.8,7.4,2.7,4.74,3.6,16.3,0,978.2,288,1.6,3.9,0,0,0,0,0,0,0,317,68,31,97
REH,2013,1,6,17,4.4,89.1,7.5,2.8,4.81,3.7,16.5,0,978.1,255,1.2,3,0,0,0,0,0,0,0,316,74,31,97
REH,2013,1,6,18,4.5,87.8,7.4,2.7,4.74,3.7,16.4,0,977.8,219,1.5,3,0,0,0,0,0,0,0,312,64,31,97
REH,2013,1,6,19,4.1,87.4,7.2,2.2,4.61,3.3,15.7,0,978.2,243,0.7,2.7,0,0,0,0,0,0,0,304,78,31,97
REH,2013,1,6,20,3.7,89.9,7.1,2.2,4.55,3,15.1,0,978.2,247,0.8,2.1,0,0,0,0,0,0,0,304,64,31,97
REH,2013,1,6,21,2.8,94.6,7,2,4.48,2.5,14,0,978,0,0.3,1.2,0,0,0,0,0,0,0,298,56,31,97
REH,2013,1,6,22,1.9,95.3,6.7,1.2,4.29,1.6,12.6,0,977.9,301,0.8,1.5,0,0,0,0,0,0,0,282,13,31,97
REH,2013,1,6,23,1.2,97,6.5,0.8,4.16,1,11.6,0,977.8,180,0.4,1,0,0,0,0,0,0,0,278,13,31,97
REH,2013,1,7,0,0.9,96.9,6.3,0.5,4.03,0.7,11,0,977.5,270,0.3,0.9,0,0,0,0,0,0,0,268,0,33,97
REH,2013,1,7,1,2.2,94.9,6.8,1.5,4.36,1.9,13.1,0,977.3,90,0.4,1.3,0,0,0,0,0,0,0,268,0,33,97
REH,2013,1,7,2,2.9,93.8,7,2,4.49,2.5,14.1,0,976.8,37,0.5,2.3,0,0,0,0,0,0,0,270,6,33,97
REH,2013,1,7,3,2.9,94,7.1,2,4.56,2.5,14.3,0,976.3,11,0.5,1.3,0,0,0,0,0,0,0,293,79,33,97
REH,2013,1,7,4,2.9,94.4,7.1,2.1,4.56,2.6,14.3,0,976.1,360,0.9,2,0,0,0,0,0,0,0,288,45,33,97
REH,2013,1,7,5,2.8,95.3,7.1,2.1,4.56,2.5,14.2,0,976.2,23,0.8,2.1,0,0,0,0,0,0,0,264,0,33,97
REH,2013,1,7,6,2.7,95.5,7.1,2.1,4.56,2.4,14.1,0,976,61,1.1,2.8,0,0,0,0,0,0,0,267,13,33,97
REH,2013,1,7,7,2.5,96,7,1.9,4.49,2.2,13.7,0,976.2,50,0.8,2.2,1,0,1,1,1,1,1,296,80,33,97
REH,2013,1,7,8,2.4,95.7,7,1.8,4.49,2.1,13.6,0,976.6,36,1.4,2.9,7,0,7,5,5,5,5,312,100,33,97
REH,2013,1,7,9,2.6,95.6,7,2,4.49,2.3,13.8,0,977,45,1.8,3.9,35,2,35,22,24,24,23,309,88,33,97
REH,2013,1,7,10,2.6,95.2,7,1.9,4.49,2.3,13.8,0,976.6,49,1.9,4.2,40,1,40,26,26,27,26,318,94,33,97
REH,2013,1,7,11,3.2,92.7,7.1,2.1,4.56,2.7,14.6,0,975.9,56,1.1,3.7,19,0,19,12,13,12,12,321,100,33,97
REH,2013,1,7,12,4,87.3,7.1,2.1,4.56,3.2,15.4,0,975,128,1.2,3.4,58,0,58,38,38,38,38,322,94,33,97
REH,2013,1,7,13,4.5,84.3,7.1,2.1,4.56,3.4,16,0,975.1,120,0.8,2.6,13,0,13,8,8,8,8,321,100,33,97
REH,2013,1,7,14,4.8,84.9,7.3,2.5,4.69,3.8,16.6,0,975.5,326,1.2,4.1,7,0,7,4,4,4,4,313,94,33,97
REH,2013,1,7,15,4.8,83.9,7.2,2.3,4.63,3.7,16.4,0,975.5,31,1.7,4.2,1,0,1,1,1,1,1,306,70,33,97
REH,2013,1,7,16,4.7,84.5,7.2,2.3,4.62,3.6,16.3,0,975.6,27,0.9,2.9,0,0,0,0,0,0,0,280,16,33,97
REH,2013,1,7,17,4.6,84.9,7.2,2.3,4.63,3.6,16.2,0,975.3,117,0.4,2.7,0,0,0,0,0,0,0,303,69,33,97
REH,2013,1,7,18,4.6,83,7,2,4.5,3.4,15.9,0,975.5,171,0.7,2.5,0,0,0,0,0,0,0,295,53,33,97
REH,2013,1,7,19,4.4,82.9,6.9,1.8,4.43,3.3,15.5,0,975.1,184,1.4,3.5,0,0,0,0,0,0,0,277,23,33,97
REH,2013,1,7,20,4,84.6,6.9,1.6,4.43,3,15.1,0,975,240,1.4,3.3,0,0,0,0,0,0,0,270,25,33,97
REH,2013,1,7,21,3.5,85.8,6.8,1.4,4.37,2.6,14.5,0,974.8,216,1,3.2,0,0,0,0,0,0,0,279,13,33,97
REH,2013,1,7,22,3.4,86.7,6.8,1.4,4.37,2.5,14.4,0,974.8,275,1.3,2.5,0,0,0,0,0,0,0,272,0,33,97
REH,2013,1,7,23,3.1,86.7,6.6,1.1,4.24,2.2,13.7,0,974.4,253,1.1,2.4,0,0,0,0,0,0,0,266,0,33,97
REH,2013,1,8,0,2.9,86.5,6.5,0.9,4.18,2.1,13.4,0,974.5,234,0.9,3.8,0,0,0,0,0,0,0,278,30,30,97
REH,2013,1,8,1,2.8,86.4,6.5,0.8,4.18,2,13.3,0,974.4,225,1.1,2.8,0,0,0,0,0,0,0,284,73,30,97
REH,2013,1,8,2,2.7,86.7,6.4,0.7,4.11,1.9,13,0,974.3,239,1.7,3.1,0,0,0,0,0,0,0,286,94,30,97
REH,2013,1,8,3,2.5,87.1,6.4,0.6,4.11,1.7,12.8,0,974.2,225,1.6,3.2,0,0,0,0,0,0,0,288,81,30,97
REH,2013,1,8,4,2.3,87.1,6.3,0.4,4.05,1.5,12.4,0,973.8,228,1.6,3.5,0,0,0,0,0,0,0,294,90,30,97
REH,2013,1,8,5,2.2,87.5,6.2,0.3,3.99,1.4,12.2,0,973.6,225,1.8,3.4,0,0,0,0,0,0,0,293,94,30,97
REH,2013,1,8,6,2.1,86.9,6.2,0.2,3.99,1.3,12.1,0,973.9,249,1.8,3.8,0,0,0,0,0,0,0,285,68,30,97
REH,2013,1,8,7,1.9,87,6.1,0,3.92,1.1,11.7,0,974.3,221,1.9,4.1,2,0,2,1,1,1,1,275,53,30,97
REH,2013,1,8,8,1.9,86.5,6,-0.1,3.85,1.1,11.5,0,974.5,211,2.2,4.2,37,10,34,22,29,31,22,287,78,30,97
REH,2013,1,8,9,2.3,85.1,6.1,0.1,3.92,1.4,12.1,0,974.9,222,2.4,5.1,194,283,118,74,225,341,74,270,29,30,97
REH,2013,1,8,10,2.4,83,6,-0.2,3.85,1.3,12,0,974.8,268,2.8,5.7,280,486,119,82,219,568,82,276,41,30,97
REH,2013,1,8,11,2.9,81.6,6.1,0.1,3.92,1.7,12.7,0,974.1,245,2.9,5.3,360,825,75,69,116,890,120,274,29,30,97
